dog_id,dog_name,breed,age_years,weight_kg,height_cm,color,vaccinated,neutered,owner_city,owner_age,owner_income,diet_type,daily_walk_minutes,barks_per_day,vet_visits_per_year,last_vet_visit,adoption_date,favorite_toy,training_level,sensor_metric_1,sensor_metric_2,sensor_metric_3,sensor_metric_4,sensor_metric_5,sensor_metric_6,sensor_metric_7,sensor_metric_8,sensor_metric_9,sensor_metric_10,sensor_metric_11,sensor_metric_12,sensor_metric_13,sensor_metric_14,sensor_metric_15,sensor_metric_16,sensor_metric_17,sensor_metric_18,sensor_metric_19,sensor_metric_20,sensor_metric_21,sensor_metric_22,sensor_metric_23,sensor_metric_24,sensor_metric_25,sensor_metric_26,sensor_metric_27,sensor_metric_28,sensor_metric_29,sensor_metric_30
3322,Luna,Husky,4.0,7.72,,Brown,Yes,No,London,69,49170,Unknown,1,279,8,2020-03-24,27/12/2022,Frisbee,Basic,61.676478645215084,65.33400859922816,,52.93728864143363,47.891512292711234,,17.7997784594775,71.56799482623968,,36.81977172950931,,,12.888799370217143,60.17362066845601,,,97.12025984268607,66.4796760125804,,53.344568749153524,,nan,nan,33.4,missing,60.19,error,nan,,nan
4475,Rocky,Boxer,8.0,23.86kg,28.77kg,White,No,Yes,Tokyo,69,106669,Mixed,22,92,8,2025-01-26,2022-09-02,,Basic,18.70337991157763,73.263128214583,,69.65136925825648,28.476510194251773,32.97438776987883,,58.51724051042412,72.56618726035934,63.08404637705598,73.74344757257089,34.00085234076904,,65.14093726299662,,49.522069054539735,47.50594825495389,46.79060006240161,,,7.06,,82.12,nan,error,missing,40.42,nan,missing,
5114,Milo,Mixed,21.0,14.12,,nan,nan,Yes,Toronto,52,112195,Unknown,163,27,7,not_a_date,2020-06-08,None,Basic,50.70426782289176,102.1282653929587,38.49925378186117,,53.67147907161781,85.51098003039502,64.63660988170827,33.291331048300194,63.56493299524768,60.05614589343351,,86.95548190576801,20.17881281191636,50.56758998029273,42.23585619594462,28.74348347519209,31.010328790884742,4.164202825342784,41.202992235157936,87.75014364922754,error,,error,,46.26,error,error,nan,missing,missing
4379,Rocky,Unknown,16.0,49.14,16.52,White,nan,nan,London,64,38797,nan,187,91,13,09-20-2021,03/12/2019,Ball,Intermediate,26.379837719830512,63.372052596485666,60.69176988995312,73.91431242090374,26.263669269323398,75.55684586770433,,63.73364927159941,8.456383360212655,,27.02781417390149,,43.75205086368242,49.18610796345567,,56.426498806351724,87.92987122617501,42.40015239082802,41.816643430383635,17.34522366677102,,49.83,82.12,nan,error,60.19,missing,,error,missing
3032,,Bulldog,11.0,unknown,unknown,,No,Yes,Sydney,20,46126,nan,151,263,11,06-30-2018,30/03/2025,Rope,Advanced,13.936345325751745,78.99967638661688,81.96406547523011,,,39.38979582557324,65.88454395969876,54.25707193325493,29.60347485499506,54.01032827118217,59.93897429554687,4.373850092826473,61.67938625219527,69.63992917972888,,27.92693144495397,53.184027434412755,53.758553126108886,81.10025467132216,48.48104542500902,,error,nan,missing,error,60.19,40.42,missing,error,nan
7114,,Pug,13.0,49.44,37.06,Golden,nan,No,New York,49,99700,Dry,191,17,8,08-13-2016,10-19-2024,Frisbee,Intermediate,24.391337363835266,31.76333471353981,58.28617665674899,73.11675134079024,59.391315635037216,46.798837731048124,58.45447083627178,70.46123842907801,38.38236896431902,14.381199613105665,29.037411671111396,67.95615121389265,42.98480491049986,52.07526826622876,77.2718816542289,67.96395660670244,22.45908252589242,22.83273539987343,36.25970790227058,,,error,,error,46.26,missing,nan,66.28,,70.55
5575,Milo,Golden Retriever,3.0,unknown,7.32,Brown,Yes,Yes,New York,42,110578,Mixed,139,187,unknown,10/12/2017,08-09-2019,nan,Intermediate,33.92150635429988,71.24524927101483,,6.630154195701792,,45.0787703725316,,63.28917819323868,76.95895163592286,,85.36920786979204,44.60277806996006,72.53940179026381,36.580616375674694,63.40426265908273,,3.9211429179318174,36.03179664712268,,46.656898533635065,nan,,nan,nan,,error,nan,66.28,,missing
2671,Bailey,Husky,9.0,unknown,unknown,Brown,No,Yes,Tokyo,66,55049,Unknown,46,246,3,,01/07/2020,Bone,unknown,60.03118869046382,77.08348673930595,50.84169324085185,48.809627145054364,43.0168769678704,13.470219152852934,63.366404016411906,39.489739628323726,60.92349619240678,49.23475627546708,14.002768079260733,57.813745676351004,,55.71392185332698,30.45733243462803,57.50943149232953,51.48886289938035,31.41033730172982,66.52033476497817,46.62973592778501,missing,nan,82.12,error,missing,nan,,missing,error,error
3055,Buddy,Husky,18.0,5.94,22.18,Golden,nan,nan,Dubai,84,133388,nan,87,296,4,2024-11-21,,nan,nan,107.68773933348974,46.46241221695061,,,32.61147565385417,,54.78484709378677,35.50727440145941,59.269344037216975,37.45618180767462,,,29.789906579406246,43.146181809007615,70.01005847961984,78.13412926343204,16.97657504420242,37.39721401954962,,61.79733650655193,error,error,nan,error,46.26,60.19,,nan,error,70.55
2209,,Boxer,3.0,36.42,,nan,Yes,No,New York,56,32382,Wet,109,276,1,not_a_date,04/09/2022,nan,None,18.386176419555504,65.87936797051569,51.889475943770876,77.82464622107112,,38.26613654450537,,,64.77675640568704,,28.26677686832749,75.39063096827334,52.902868967278806,57.74008650517932,56.7001926666217,50.13475536284516,39.1292120480781,31.93097928760776,19.960852731472446,,7.06,,,33.4,missing,error,,error,error,missing
1041,Rocky,Poodle,1.0,unknown,22.18,nan,No,No,Tokyo,28,46147,Dry,25,214,nan,10/12/2020,21/12/2023,nan,unknown,,,47.288405137827226,42.36733760000948,58.13508738429171,19.566867190184603,45.37703712531387,11.735675919407093,,66.31904609269999,,39.07423861655672,,90.19792976956685,24.004937957926305,34.63682664332428,39.542263503821914,,43.141468130778065,42.83276205475265,error,,82.12,33.4,nan,60.19,missing,missing,15.35,70.55
6177,Cooper,Golden Retriever,15.0,17.88kg,,Golden,No,nan,Karachi,80,20944,Mixed,179,172,3,07/12/2024,2016-04-27,None,Intermediate,54.13907491926329,81.92461980531723,27.32125241221658,92.56026704344174,57.86962733750525,59.30465303754377,,,52.836824645047464,75.02111649071827,32.13456928654032,39.51963642032911,15.568843166201987,,43.898332468826126,29.799866867067003,20.830835679066336,64.86657483286385,31.976009829468193,81.9888622731295,error,nan,nan,nan,46.26,,error,nan,error,70.55
1645,,Beagle,4.0,16.14,45.03,Black,nan,nan,nan,83,132537,Mixed,192,260,14,,2024-09-16,Frisbee,unknown,60.21504933113219,,26.209143987702276,52.29402666158118,104.96488171623436,47.10098353451586,,,,54.80321246023227,31.21444126061379,65.42806501465364,45.1798544355395,,27.98634960594923,32.597138387349005,63.23417898860848,57.0437043745446,,78.42989617896933,nan,missing,82.12,,error,error,nan,error,,error
3571,Lola,Labrador,19.0,44.51,13.57,Mixed,Yes,Yes,Sydney,74,41544,Raw,196,49,-1,not_a_date,not_a_date,None,Basic,41.64021601233738,33.046364327868574,72.48031821740773,47.43625251482687,,60.72479712285383,68.89577388115724,36.09639929410192,52.84487004743467,57.40477506478828,78.37674354199868,,,70.30009392445159,,,81.6141063985812,63.54667439964062,54.97112049874124,77.46671350491313,error,error,nan,missing,error,,40.42,error,15.35,missing
6707,Charlie,Husky,3.0,unknown,21.34,Black,No,No,Karachi,30,46521,Raw,-10,66,4,,05-29-2024,Bone,unknown,47.51774713978316,71.98943617663804,,58.542451755040005,54.3141820300153,14.160398531947884,22.642357484958637,52.343110233054006,59.1060621195258,59.14115814164184,43.486480790871866,57.29032138345174,78.72560218190013,66.35308054227443,,48.64890071718804,,20.77002282840025,28.224319340968,24.784954127695563,error,error,,,46.26,,,error,,70.55
4345,Bailey,Husky,3.0,unknown,,Black,nan,Yes,Tokyo,76,106982,Wet,115,160,7,2018-01-07,,,Basic,38.14921435803979,,60.79557316227134,58.392788994129084,43.103020673484416,50.201134667239145,78.27207070841497,10.795900308952923,51.22554828783232,53.08778890816477,52.73330531508074,40.38640933419086,23.73126981063804,40.12021600138285,,63.67149520721501,63.67994733758173,40.64290832179273,53.121211740159936,11.825676730450503,missing,nan,error,missing,missing,60.19,missing,nan,nan,error
2461,Lola,Labrador,14.0,8.6kg,unknown,Brown,nan,nan,Paris,23,61322,Mixed,84,179,0,19/01/2024,,Rope,Basic,26.78256874438619,70.126106437951,61.31857656107964,,,43.82650258115903,43.325836471138636,54.50878998398872,38.85748602495508,45.78079782098932,46.98515120281353,28.406048290804637,37.821564087886465,,58.56311028972397,28.27154042088702,44.97321578394054,29.585019303868776,70.28914525597257,,error,missing,error,,,,error,missing,,
2645,Buddy,Bulldog,4.0,34.6,10.77,Brown,No,No,Paris,60,27008,Wet,65,127,0,11-21-2022,20/01/2023,Ball,unknown,75.29574644426452,,31.925336714830596,41.50572351748198,32.90813054815723,12.881509017444841,65.18089725357142,56.73422270888406,,,,65.26038008834853,63.980357189274564,77.5631990326016,42.03565378711784,54.49429076372445,17.450313250165394,60.973317058573464,,24.854791217201498,error,,82.12,,46.26,,40.42,,,
2367,Cooper,Golden Retriever,10.0,37.04,47.91,,nan,Yes,New York,41,135664,Wet,14,118,13,,18/02/2017,None,None,30.02712553755497,74.32026054493703,45.13693889702913,75.20486483568494,55.766966594485844,,82.3276576386406,46.89393299964621,47.60112840890231,19.14027381503519,33.801386115328214,30.09436989133582,53.06218015510743,75.93378655052912,6.084993370413727,58.71734674833947,30.780899060361453,52.16951814344645,53.04698015318256,58.91265346240732,,error,82.12,error,error,missing,error,missing,missing,nan
5842,Bailey,Pug,-1.0,,31.09,,Yes,Yes,Tokyo,74,73489,nan,160,187,nan,11-26-2021,,nan,Advanced,74.08009006138897,83.93782620792035,,56.05228180443828,20.203049949997265,35.733402202465484,29.897825077372158,35.73058400358464,34.63712056349465,54.77610109687712,63.06300164566167,54.758906168232905,71.29372783643223,,86.21529416413603,78.14738213690636,72.62572877441511,92.98070768931908,30.984601988580284,88.58744496698826,,49.83,missing,error,46.26,error,40.42,nan,,nan
7140,Lola,Labrador,13.0,27.28,,nan,No,nan,Karachi,44,102350,Unknown,72,20,-2,20/02/2019,08-17-2021,Ball,Basic,49.166716656044066,,,55.59456389852615,46.551965973905446,,35.55887834017937,,42.84670087112434,,57.31644697641643,53.00248638288965,9.87455098831905,25.95074598199919,54.769782864450704,65.38045955128874,58.088754226271,58.255512878992434,45.71321306231932,67.26871105454227,,nan,missing,error,missing,missing,missing,missing,error,nan
3334,Toby,Pug,3.0,36.14,23.26,Golden,nan,No,Paris,71,101239,Raw,85,31,unknown,01-17-2019,18/06/2025,Rope,None,53.503440712423654,,35.480207635055244,-13.52213001260391,70.20282223020206,16.227115634616467,36.97822046657814,41.42979919543842,41.55477152344117,49.26588126673783,46.2443884324122,,69.76109783158395,36.14464964859502,41.666315822845725,86.22666818721791,59.2293961972152,57.327419134272255,46.66511415082819,8.601031855879327,,,error,33.4,,60.19,error,66.28,error,error
3326,Charlie,Husky,2.0,28.37,unknown,Golden,No,nan,New York,55,52707,Unknown,23,112,14,10-25-2023,2019-08-03,Rope,unknown,64.83682587658187,,44.50059736136814,0.10088031423804011,58.50397394719104,67.73729652368026,29.589323137612315,82.94889276712301,49.02741903293798,58.1440793192418,74.96634929102835,62.775359840062364,23.150371235516673,,19.858776474906573,,36.789840755409095,42.207290525233184,61.76423767831318,,error,,82.12,error,missing,,40.42,nan,nan,70.55
1949,Bailey,Bulldog,6.0,,20.97,Mixed,Yes,Yes,Paris,44,25165,Raw,5,204,3,not_a_date,2022-12-18,Bone,nan,46.34549850946894,50.23523870028795,39.51085218979844,42.831531369686445,,,,39.46809369950411,46.82367801510494,49.53390214379761,26.405352457291187,,,44.31546421706893,21.821052013539987,34.565533377626764,34.58512453583289,27.450151667373305,,33.54641407852903,,error,82.12,error,error,error,40.42,error,,missing
2388,nan,German Shepherd,17.0,31.21,,nan,No,nan,Lahore,83,138525,Wet,144,57,6,,,None,unknown,62.27727182016947,,22.946783274351606,36.5181209957952,53.159299541682884,,31.7782882080338,49.64899240201618,,,21.7582750365869,20.200193767138444,,,,67.84389767460446,51.75153471567816,,61.36876097890848,51.051907108709386,error,nan,error,nan,nan,error,error,nan,error,70.55
6407,Lucy,nan,20.0,24.24kg,18.84,Black,No,nan,Sydney,47,64003,Unknown,21,203,4,2022-04-07,22/11/2024,None,Advanced,70.1814175359331,63.56019717411505,49.855824297287896,48.59177958806818,,33.90594816620262,65.58348646168501,-4.390464357082138,84.31849454104812,,,64.52663214444416,45.19564750518044,54.55071769800582,54.22443413321439,44.63698782093516,,,,,nan,error,nan,missing,,missing,missing,error,,
2588,Luna,Labrador,,unknown,unknown,Golden,nan,nan,London,19,130890,Wet,68,94,6,14/02/2025,19/10/2019,Bone,nan,63.90851269884404,26.004867695935154,59.83753259787977,85.99867792250524,45.731122760649015,,42.77662013502771,,38.178780441100095,,58.07718209588613,52.07220875406011,33.36971780779169,,56.51306472292259,51.82023435412824,,,30.371279574161566,12.565314143772063,nan,missing,nan,,46.26,60.19,40.42,error,15.35,
3559,Daisy,Husky,18.0,unknown,,Golden,nan,Yes,Berlin,15,59995,Mixed,142,117,2,10-17-2023,2019-08-27,Bone,nan,61.837902676603534,85.80765368948009,25.10566028265273,54.365433118711664,68.54126987944937,48.90871054329198,79.71386921317784,50.37347316073004,28.76345250539062,,26.313982892254888,36.3751001878873,74.59578483795809,,70.53156829197395,41.9989787186839,63.18995564414904,31.759733593161698,28.081949034153446,,nan,,missing,missing,46.26,,missing,error,missing,
7981,nan,nan,0.0,unknown,32.14,nan,nan,Yes,Tokyo,21,136920,Raw,43,33,6,08-23-2019,09-01-2020,Ball,nan,70.72327105303113,35.785045427340464,,93.43285109197303,96.95418513670954,65.25708478786461,69.41039255058969,87.23046566166403,,97.01290372767053,56.565547483405375,40.139698447589254,15.173061067614043,,78.13268329471234,39.817894395001176,37.61856393497566,53.479624780530806,,38.436807588708206,nan,error,82.12,missing,46.26,missing,error,missing,,error
5820,,Pug,6.0,36.94,17.99,Mixed,No,No,New York,49,109779,nan,-11,16,-2,28/10/2020,05-29-2018,,unknown,48.1757283616808,50.75764304255018,,43.856841486320704,,41.58884512978163,,19.641493319564624,44.2104504419752,45.4089929008978,71.59297258561816,,69.54171032190627,58.40513383504111,61.92588545391477,53.97112433386913,32.57314878564359,41.952493412219184,3.250763944003424,57.15891358818428,missing,,missing,error,nan,missing,missing,missing,nan,70.55
1333,Luna,Husky,7.0,21.3,42.0,nan,Yes,Yes,Tokyo,83,137048,nan,22,,-2,2019-11-24,02/11/2018,Ball,Advanced,89.37211971637657,61.1767984823305,49.365416110825116,53.278182364402454,,67.36222893162878,,47.00115613225047,,49.63284065611641,33.1045498925229,,43.41562948774243,66.15155810917699,72.37780413430349,24.243557594619098,,,,42.07133035711284,error,,error,,error,missing,,,missing,70.55
5132,Luna,Beagle,,45.47,22.85,Golden,No,No,nan,41,103679,Raw,158,236,1,2018-12-11,,,Basic,64.62318974768039,65.64825526200573,,52.6526203423151,58.515166565066906,70.26020732379015,49.72140206545524,47.56139842517351,47.373575776974434,76.69308528481699,42.19357068831681,58.40915918284343,16.6121659548324,98.48475705626726,79.5582230910521,28.303676195323057,56.17706348850348,69.28181379423549,57.90582594002798,29.5991208218401,error,missing,,missing,46.26,error,error,missing,15.35,nan
6360,Toby,Golden Retriever,8.0,49.25,unknown,nan,nan,No,Tokyo,25,84591,Raw,16,113,-2,,13/06/2023,Frisbee,None,61.52028022512612,,47.4097658803655,12.42379906601984,44.42649572672316,61.71893881266058,38.01659441649372,57.93840018827515,94.64805463744881,33.03401236842649,70.41618354210587,51.82364274539948,64.10891382501829,62.30370654927793,9.266683016275358,,,,37.30133982486923,,,nan,82.12,missing,missing,60.19,missing,nan,missing,error
3931,Cooper,Poodle,19.0,21.62,43.08,,nan,Yes,Paris,48,20148,Mixed,147,226,13,12/03/2024,,Ball,nan,26.53860037899812,,35.611175852627525,,,63.164851393110396,41.452469648228515,57.69499800400721,80.89651495933703,26.344777600139974,41.28551087131587,9.113342663222028,,48.73382077947882,36.35940510916574,,40.05199594101572,14.992728558187586,45.31016532250292,17.877927089659586,nan,,nan,error,error,60.19,error,66.28,nan,missing
4915,Buddy,Boxer,-3.0,37.64,36.11,nan,Yes,No,nan,unknown,41381,Mixed,-2,236,10,,2022-07-09,Ball,unknown,,59.644249654948,,,,78.85548802406166,37.437788858775264,,27.60061139721801,80.13474658422555,64.05705919884161,64.54671348222722,39.32420692052424,,31.05555238700019,52.09055229854684,,,59.95145919775024,44.46925762487829,,nan,82.12,error,,missing,missing,nan,missing,error
3003,,nan,-3.0,38.27,unknown,Golden,Yes,nan,nan,65,56475,Mixed,196,239,2,not_a_date,04-04-2018,nan,nan,66.39838525001402,32.867727896028086,,70.16409363481284,,66.74908001382792,54.97363350417443,30.170044326945252,59.34898200585003,50.620626493054225,67.69171418064269,77.15625837771671,49.70894094932214,,74.9860619766583,48.41244980671085,77.86196842534376,55.739146865121704,58.496421563162684,,nan,missing,82.12,nan,error,error,error,66.28,15.35,70.55
7878,Duke,Husky,-2.0,20.66,48.6,,No,No,nan,31,104353,nan,110,255,-2,,07-14-2016,nan,Intermediate,25.639007997166825,57.74063981269966,60.26903645640415,80.74125334013587,36.484590221703634,22.709335878402403,30.147209678658765,52.52998239174843,81.96465937818743,29.943650532409535,91.71113760771577,54.988206799047845,,29.101461740680993,42.854836830717495,31.94315192217765,29.63935942546408,36.29162566179248,49.62443303533413,,error,error,,missing,46.26,60.19,missing,error,error,missing
6291,,Pug,10.0,,unknown,Black,No,No,Karachi,18,121445,Wet,117,120,8,,not_a_date,None,unknown,46.152291756770005,27.978497051222266,39.890329634520185,48.428189974526965,17.766806229100624,104.7432275325491,50.080570425789375,53.94008711626261,44.9393690790893,62.056154489720996,53.2315129589235,55.822287010897604,71.39128792665528,53.13489967889264,48.339848661169746,57.898899427971266,70.39615850198777,36.613766891375604,49.68343626608323,69.9093599880515,nan,error,error,,,nan,nan,66.28,missing,nan
2203,Toby,Labrador,15.0,13.03,9.65,,Yes,No,Tokyo,57,85065,nan,-4,279,2,17/03/2017,not_a_date,Ball,None,70.00715553669295,78.92125276751133,,71.99437117462858,82.44890049607875,40.33092394383202,,,80.27534351768757,55.62002300130125,53.09501881650566,,38.981114082851924,19.915000425395952,32.50201542301785,49.19410791158177,84.45452015038902,,78.46616603883152,83.92180559083248,nan,49.83,missing,,missing,missing,error,nan,missing,nan
2704,nan,Pug,1.0,15.69,unknown,,No,nan,London,17,119225,Mixed,56,47,13,18/07/2023,11/10/2022,Bone,None,51.48280779740031,32.94212893485037,38.23057398223364,39.70959553963582,65.85519594110747,40.35560299467966,58.828557760959086,81.77017352344505,75.16374429841316,64.10991478252038,51.53692525981704,55.97142253861689,,48.12976821816535,28.833406051524047,34.84941126372128,,67.58690825625236,,68.75162358678885,error,error,nan,missing,,missing,40.42,nan,,70.55
1768,Bear,Pug,6.0,21.77kg,unknown,White,Yes,Yes,Lahore,66,30140,Unknown,187,174,9,not_a_date,11-16-2024,,None,64.50969197475985,35.37443670194161,54.188658664906235,,112.06261933178061,67.29134091853479,64.66697944959895,46.521420778711736,54.846937466317826,38.218486269512184,,75.88528928569716,53.792636863773694,,,54.701493194095505,57.122228005000636,61.71087266065442,44.07635052255706,41.01026116840829,missing,nan,nan,error,,nan,,missing,error,missing
